target,source,value
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating_hp_bkup,0
fuel_oil,heating,305571.723
fuel_oil,heating,14804.192
fuel_oil,heating,45640.544
fuel_oil,heating,0
fuel_oil,heating,16863104.8
fuel_oil,heating,26974.847
fuel_oil,heating,52887.019
fuel_oil,heating,3205.904
fuel_oil,heating,0
fuel_oil,heating,8475069.072
fuel_oil,heating,137856.234
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,1974966.966
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,1275617.037
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,983168.745
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,6968.937
fuel_oil,heating,0
fuel_oil,heating,4125139.433
fuel_oil,heating,16380.621
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,225043.119
fuel_oil,heating,111537.574
fuel_oil,heating,39281.195
fuel_oil,heating,1350.471
fuel_oil,heating,0
fuel_oil,heating,6033406.348
fuel_oil,heating,7561672.627
fuel_oil,heating,2946254.016
fuel_oil,heating,523118.083
fuel_oil,heating,6097571.914
fuel_oil,heating,107443052
fuel_oil,heating,3684988.887
fuel_oil,heating,993806.637
fuel_oil,heating,227961.231
fuel_oil,heating,117478.417
fuel_oil,heating,34702201.05
fuel_oil,heating,1847930.912
fuel_oil,heating,9380383.769
fuel_oil,heating,21731484.77
fuel_oil,heating,6199598.454
fuel_oil,heating,112981204.9
fuel_oil,heating,3116652.576
fuel_oil,heating,12015110.27
fuel_oil,heating,2808982.453
fuel_oil,heating,2291527.675
fuel_oil,heating,174931652.9
fuel_oil,heating,5898339.566
fuel_oil,heating,4646747.619
fuel_oil,heating,1320625.135
fuel_oil,heating,1740780.607
fuel_oil,heating,66761711.97
fuel_oil,heating,354296.843
fuel_oil,heating,164542.116
fuel_oil,heating,111361.145
fuel_oil,heating,45098.949
fuel_oil,heating,3774857.955
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,8670.508
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,38357.727
fuel_oil,heating,262066.496
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,1202018.687
fuel_oil,heating,357526.775
fuel_oil,heating,12216.081
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,2233229.685
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,21281.942
fuel_oil,heating,0
fuel_oil,heating,16.998
fuel_oil,heating,0
fuel_oil,heating,48035.814
fuel_oil,heating,28744.41
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,106356.371
fuel_oil,heating,431468.904
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,20576.813
fuel_oil,heating,2018753.833
fuel_oil,heating,2862044.146
fuel_oil,heating,212179.353
fuel_oil,heating,179854.787
fuel_oil,heating,1483008.775
fuel_oil,heating,43533757.94
fuel_oil,heating,6859.621
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,57605.171
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,186.979
fuel_oil,heating,0
fuel_oil,heating,3839.231
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,3399.624
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,70096.153
fuel_oil,heating,21647.694
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,12576.852
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,11529.709
fuel_oil,heating,22846.648
fuel_oil,heating,13279.929
fuel_oil,heating,0
fuel_oil,heating,1119957.906
fuel_oil,heating,0
fuel_oil,heating,26094.462
fuel_oil,heating,1330.836
fuel_oil,heating,0
fuel_oil,heating,959660.924
fuel_oil,heating,3304.962
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,1678.418
fuel_oil,heating,0
fuel_oil,heating,0.293
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,16464.147
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,2356.878
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,137268.335
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,2310314.415
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,65038.039
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,34926.158
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,98100.854
fuel_oil,heating,15113.382
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,44687.476
fuel_oil,heating,22386.82
fuel_oil,heating,0
fuel_oil,heating,4243.376
fuel_oil,heating,7198.412
fuel_oil,heating,5179402.535
fuel_oil,heating,142657.911
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,0
fuel_oil,heating,230409.255
fuel_oil,hot_water,24391.133
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,258544.66
fuel_oil,hot_water,1734.981
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,156929.886
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,26760.027
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,11534.397
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,55861.104
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,76272.333
fuel_oil,hot_water,32517.408
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,176697.823
fuel_oil,hot_water,4726.943
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,60194.454
fuel_oil,hot_water,799765.748
fuel_oil,hot_water,577811.305
fuel_oil,hot_water,526524.738
fuel_oil,hot_water,661245.992
fuel_oil,hot_water,8624235.485
fuel_oil,hot_water,376229.693
fuel_oil,hot_water,111741.845
fuel_oil,hot_water,92762.271
fuel_oil,hot_water,16035.97
fuel_oil,hot_water,2336157.423
fuel_oil,hot_water,222858.569
fuel_oil,hot_water,1243299.198
fuel_oil,hot_water,4113223.741
fuel_oil,hot_water,934519.539
fuel_oil,hot_water,8659425.138
fuel_oil,hot_water,410393.279
fuel_oil,hot_water,1406051.543
fuel_oil,hot_water,607627.182
fuel_oil,hot_water,148012.908
fuel_oil,hot_water,16452457.75
fuel_oil,hot_water,690367.003
fuel_oil,hot_water,430013.803
fuel_oil,hot_water,274242.724
fuel_oil,hot_water,95346.277
fuel_oil,hot_water,5288137.45
fuel_oil,hot_water,38534.45
fuel_oil,hot_water,21330.886
fuel_oil,hot_water,1545.071
fuel_oil,hot_water,0
fuel_oil,hot_water,197233.606
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,4134.647
fuel_oil,hot_water,6733.601
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,8844.885
fuel_oil,hot_water,26956.089
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,137782.967
fuel_oil,hot_water,15686.922
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,64021.962
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,4555.497
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,2637.933
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,1862.467
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,60373.813
fuel_oil,hot_water,57458.635
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,27969.823
fuel_oil,hot_water,631979.916
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,3039.147
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,4281.768
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,10137.036
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,21350.813
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,15625.963
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,4964.624
fuel_oil,hot_water,17270.678
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,86953.893
fuel_oil,hot_water,5617.879
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,48097.652
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,9197.156
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,2904.041
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,2308.228
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,3284.154
fuel_oil,hot_water,3166.047
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,55557.19
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,7570.905
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,7904.128
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,85661.744
fuel_oil,hot_water,2297.97
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,27058.665
fuel_oil,hot_water,20409.177
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,166202.658
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,0
fuel_oil,hot_water,3785.013
fuel_oil,hot_water,14657.07
natural_gas,clothes_dryer,153921.792
natural_gas,clothes_dryer,497391.422
natural_gas,clothes_dryer,411474.699
natural_gas,clothes_dryer,783567.15
natural_gas,clothes_dryer,11064563.64
natural_gas,clothes_dryer,13588.532
natural_gas,clothes_dryer,43413.492
natural_gas,clothes_dryer,32754.21
natural_gas,clothes_dryer,54341.831
natural_gas,clothes_dryer,1157034.554
natural_gas,clothes_dryer,6362.572
natural_gas,clothes_dryer,18080.14
natural_gas,clothes_dryer,6910.907
natural_gas,clothes_dryer,15794.771
natural_gas,clothes_dryer,659673.312
natural_gas,clothes_dryer,2358.637
natural_gas,clothes_dryer,1325.853
natural_gas,clothes_dryer,1068.83
natural_gas,clothes_dryer,2804.104
natural_gas,clothes_dryer,65016.936
natural_gas,clothes_dryer,16557.342
natural_gas,clothes_dryer,8347.25
natural_gas,clothes_dryer,15102.537
natural_gas,clothes_dryer,24879.977
natural_gas,clothes_dryer,720133.585
natural_gas,clothes_dryer,16558.807
natural_gas,clothes_dryer,18423.033
natural_gas,clothes_dryer,24643.173
natural_gas,clothes_dryer,80182.493
natural_gas,clothes_dryer,966176.705
natural_gas,clothes_dryer,16062.05
natural_gas,clothes_dryer,29861.595
natural_gas,clothes_dryer,22145.326
natural_gas,clothes_dryer,52996.628
natural_gas,clothes_dryer,1299519.814
natural_gas,clothes_dryer,9027.469
natural_gas,clothes_dryer,2260.75
natural_gas,clothes_dryer,2681.893
natural_gas,clothes_dryer,6760.858
natural_gas,clothes_dryer,128778.056
natural_gas,clothes_dryer,19109.107
natural_gas,clothes_dryer,333592.564
natural_gas,clothes_dryer,129850.407
natural_gas,clothes_dryer,380201.711
natural_gas,clothes_dryer,3696338.402
natural_gas,clothes_dryer,3845.091
natural_gas,clothes_dryer,30864.192
natural_gas,clothes_dryer,11508.607
natural_gas,clothes_dryer,13313.926
natural_gas,clothes_dryer,339392.109
natural_gas,clothes_dryer,13182.044
natural_gas,clothes_dryer,815462.665
natural_gas,clothes_dryer,348448.61
natural_gas,clothes_dryer,1074558.936
natural_gas,clothes_dryer,3899500.241
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,224675.908
natural_gas,clothes_dryer,107845.462
natural_gas,clothes_dryer,132185.616
natural_gas,clothes_dryer,1234796.861
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,8064.439
natural_gas,clothes_dryer,6719.242
natural_gas,clothes_dryer,9588.992
natural_gas,clothes_dryer,51560.282
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,1068.83
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,24125.607
natural_gas,clothes_dryer,1150.597
natural_gas,clothes_dryer,1200.126
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,1744.066
natural_gas,clothes_dryer,59117.995
natural_gas,clothes_dryer,1870.965
natural_gas,clothes_dryer,655.893
natural_gas,clothes_dryer,641.533
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,222196.207
natural_gas,clothes_dryer,4194.433
natural_gas,clothes_dryer,3685.075
natural_gas,clothes_dryer,0
natural_gas,clothes_dryer,6108.775
